"","area","rooms","suites","bathrooms","parkings","price","neighborhood"
"15757",140,"3","1","3","1",1500000,"JP"
"15758",56,"2","1","2","1",830000,"JP"
"15759",161,"3","1","2","1",1340000,"JP"
"15760",150,"3","2","4","3",1990000,"JP"
"15761",30,"1","--","--","1",420000,"JP"
"15762",178,"3","1","4","2",2e+06,"JP"
"15763",192,"3","1","3","1",2078000,"JP"
"15764",156,"4","4","6","3",2990000,"JP"
"15765",55,"2","2","1","1",924000,"JP"
"15766",152,"3","3","4","3",2800000,"JP"
"15767",335,"4","4","5","4",5e+06,"JP"
"15768",230,"4","3","6","3",4e+06,"JP"
"15769",178,"3","2","4","1",2150000,"JP"
"15770",435,"4","4","7","4",7400000,"JP"
"15771",120,"3","--","2","--",680000,"JP"
"15772",300,"3","2","3","2",3500000,"JP"
"15773",210,"3","2","4","2",2100000,"JP"
"15774",60,"1","--","2","1",8e+05,"JP"
"15775",90,"2","2","3","--",850000,"JP"
"15776",350,"2","2","4","2",3850000,"JP"
"15777",60,"2","1","2","2",890000,"JP"
"15778",215,"3","--","2","1",1700000,"JP"
"15779",88,"2","1","2","1",850000,"JP"
"15780",222,"3","3","4","2",2990000,"JP"
"15781",160,"3","1","3","1",1600000,"JP"
"15782",230,"4","4","5","4",3e+06,"JP"
"15783",293,"4","4","5","3",4240000,"JP"
"15784",178,"4","1","4","2",2015000,"JP"
"15785",160,"3","1","1","2",1820000,"JP"
"15786",240,"3","1","3","2",1850000,"JP"
"15787",1200,"5","5","7","7",3.9e+07,"JP"
"15788",130,"3","--","2","1",1150000,"JP"
"15789",180,"3","2","4","2",1900000,"JP"
"15790",102,"2","--","2","1",1100000,"JP"
"15791",100,"2","--","2","1",9e+05,"JP"
"15792",81,"2","--","1","--",770000,"JP"
"15793",65,"2","1","2","2",1250000,"JP"
"15794",348,"4","4","6","6",7950000,"JP"
"15795",181,"3","1","3","3",2650000,"JP"
"15796",200,"4","4","5","4",3800000,"JP"
"15797",296,"4","2","5","3",3800000,"JP"
"15798",382,"3","2","5","2",3300000,"JP"
"15799",80,"3","2","4","2",928000,"JP"
"15800",97,"2","--","2","1",960000,"JP"
"15801",290,"4","2","4","4",3300000,"JP"
"15802",110,"2","--","2","1",970000,"JP"
"15803",142,"3","1","3","1",970000,"JP"
"15804",27,"1","--","1","1",420000,"JP"
"15805",60,"2","--","2","2",910000,"JP"
"15806",167,"3","1","4","2",1850000,"JP"
"15807",110,"3","1","3","4",1350000,"JP"
"15808",178,"3","2","4","1",2145000,"JP"
"15809",205,"3","3","4","4",4500000,"JP"
"15810",263,"4","4","6","4",8679000,"JP"
"15811",127,"3","1","1","1",1115000,"JP"
"15812",210,"4","2","4","2",2490000,"JP"
"15813",196,"2","2","2","2",6e+06,"JP"
"15814",220,"3","3","4","3",2990000,"JP"
"15815",138,"3","1","3","1",1150000,"JP"
"15816",174,"3","1","4","1",2400000,"JP"
"15817",300,"3","2","4","2",3500000,"JP"
"15818",170,"3","2","1","1",2900000,"JP"
"15819",280,"3","3","5","2",3500000,"JP"
"15820",260,"4","2","5","2",2925000,"JP"
"15821",293,"3","3","5","3",3150000,"JP"
"15822",100,"2","--","2","1",1350000,"JP"
"15823",138,"3","1","3","2",1250000,"JP"
"15824",119,"3","1","3","2",990000,"JP"
"15825",183,"3","1","3","1",1700000,"JP"
"15826",90,"2","1","3","1",1210000,"JP"
"15827",306,"4","2","4","3",4350000,"JP"
"15828",293,"3","3","5","4",3e+06,"JP"
"15829",206,"4","2","2","4",4892999,"JP"
"15830",306,"4","2","4","3",4350000,"JP"
"15831",293,"3","3","5","4",3e+06,"JP"
"15832",206,"4","2","2","4",4892999,"JP"
"15833",160,"3","--","2","1",1690000,"JP"
"15834",310,"3","1","4","2",3200000,"JP"
"15835",135,"3","1","2","1",1250000,"JP"
"15836",150,"3","3","3","3",2150000,"JP"
"15837",100,"2","2","3","2",1100000,"JP"
"15838",135,"3","1","4","1",1680000,"JP"
"15839",86,"3","1","3","1",939000,"JP"
"15840",90,"2","--","2","1",765000,"JP"
"15841",122,"3","1","2","2",1550000,"JP"
"15842",370,"4","4","5","4",5150000,"JP"
"15843",76,"2","--","1","1",610000,"JP"
"15844",125,"3","1","3","1",960000,"JP"
"15845",167,"3","1","4","2",2245000,"JP"
"15846",112,"3","1","3","2",1700000,"JP"
"15847",226,"3","1","3","2",4360000,"JP"
"15848",44,"1","--","1","1",5e+05,"JP"
"15849",135,"3","1","3","1",1680000,"JP"
"15850",42,"1","--","1","1",690000,"JP"
"15851",310,"4","4","6","3",4290000,"JP"
"15852",180,"3","2","4","2",1900000,"JP"
"15853",192,"3","1","2","1",2090000,"JP"
"15854",98,"3","1","3","1",1090000,"JP"
"15855",215,"3","2","3","3",4800000,"JP"
"15856",270,"3","1","3","1",1380000,"JP"
"15857",315,"4","1","2","2",3e+06,"JP"
"15858",127,"3","--","3","1",1500000,"JP"
"15859",181,"3","--","--","1",1500000,"JP"
"15860",133,"3","1","3","1",1368000,"JP"
"15861",225,"3","1","3","2",2500000,"JP"
"15862",82,"2","--","2","1",699000,"JP"
"15863",158,"3","1","3","2",1910000,"JP"
"15864",195,"3","3","4","2",2750000,"JP"
"15865",290,"4","4","6","6",2300000,"JP"
"15866",161,"3","1","2","1",1890000,"JP"
"15867",85,"2","--","2","--",1070000,"JP"
"15868",124,"3","2","3","1",1420000,"JP"
"15869",90,"2","--","2","1",780000,"JP"
"15870",165,"3","3","5","2",2050000,"JP"
"15871",129,"3","--","3","1",1189000,"JP"
"15872",150,"2","2","4","2",2700000,"JP"
"15873",135,"3","1","2","1",1680000,"JP"
"15874",62,"1","--","1","1",750000,"JP"
"15875",98,"3","1","3","1",980000,"JP"
"15876",90,"2","1","2","1",1210000,"JP"
"15877",280,"4","2","7","3",3200000,"JP"
"15878",296,"4","2","4","3",3600000,"JP"
"15879",163,"3","3","3","2",2490000,"JP"
"15880",310,"3","1","4","2",3600000,"JP"
"15881",65,"2","1","2","2",1250000,"JP"
"15882",200,"3","1","3","1",1900000,"JP"
"15883",141,"3","1","3","1",1390000,"JP"
"15884",205,"3","1","3","2",2200000,"JP"
"15885",178,"4","3","5","3",2350000,"JP"
"15886",220,"3","1","3","3",3200000,"JP"
"15887",120,"2","1","2","1",1350000,"JP"
"15888",80,"2","--","2","1",685000,"JP"
"15889",272,"4","3","4","4",3180000,"JP"
"15890",138,"3","1","3","1",1300000,"JP"
"15891",122,"3","1","3","1",1500000,"JP"
"15892",206,"3","1","4","2",1800000,"JP"
"15893",173,"3","1","3","2",1850000,"JP"
"15894",394,"4","3","5","5",6490000,"JP"
"15895",386,"4","4","8","5",7500000,"JP"
"15896",198,"5","1","3","1",1890000,"JP"
"15897",292,"3","1","2","3",2250000,"JP"
"15898",62,"1","--","1","1",750000,"JP"
"15899",250,"3","1","2","2",2500000,"JP"
"15900",260,"4","2","2","3",2700000,"JP"
"15901",110,"3","1","3","2",1850000,"JP"
"15902",35,"1","--","--","1",330000,"JP"
"15903",270,"3","2","4","3",3e+06,"JP"
"15904",240,"3","1","3","2",2234000,"JP"
"15905",250,"3","2","5","1",1755000,"JP"
"15906",207,"3","3","5","2",3500000,"JP"
"15907",119,"3","1","3","2",1200000,"JP"
"15908",178,"3","1","3","1",1698000,"JP"
"15909",310,"3","1","4","2",3200000,"JP"
"15910",190,"3","2","3","1",1570000,"JP"
"15911",226,"3","1","1","2",4096950,"JP"
"15912",100,"3","1","3","1",1125000,"JP"
"15913",370,"4","4","6","4",4990000,"JP"
"15914",180,"4","1","4","1",1600000,"JP"
"15915",200,"3","1","3","1",2100000,"JP"
"15916",285,"3","3","3","4",3192000,"JP"
"15917",260,"4","2","5","2",2925000,"JP"
"15918",97,"2","--","1","1",638000,"JP"
"15919",200,"3","1","4","2",2700000,"JP"
"15920",100,"2","--","3","1",1185000,"JP"
"15921",240,"3","1","3","2",2450000,"JP"
"15922",50,"1","--","1","1",980000,"JP"
"15923",203,"3","3","4","1",3200000,"JP"
"15924",98,"3","--","3","1",9e+05,"JP"
"15925",210,"3","3","5","2",2980000,"JP"
"15926",100,"2","2","3","2",1390000,"JP"
"15927",771,"3","3","7","7",1.4e+07,"JP"
"15928",134,"3","1","4","2",1298000,"JP"
"15929",97,"2","--","2","--",9e+05,"JP"
"15930",151,"3","1","3","1",1595000,"JP"
"15931",398,"4","2","6","2",3300000,"JP"
"15932",60,"1","--","2","1",8e+05,"JP"
"15933",126,"3","1","3","1",9e+05,"JP"
"15934",260,"3","3","5","4",5500000,"JP"
"15935",251,"3","1","3","2",2700000,"JP"
"15936",360,"3","3","5","2",4050000,"JP"
"15937",220,"4","1","3","2",2700000,"JP"
"15938",163,"3","1","2","2",2150000,"JP"
"15939",323,"4","2","3","3",2800000,"JP"
"15940",180,"3","1","3","1",1900000,"JP"
"15941",250,"3","1","3","4",2800000,"JP"
"15942",120,"3","2","2","1",1230000,"JP"
"15943",587,"4","4","6","8",15700000,"JP"
"15944",183,"3","--","3","1",1700000,"JP"
"15945",120,"2","1","3","1",1350000,"JP"
"15946",76,"2","--","1","1",645000,"JP"
"15947",166,"3","1","3","2",1950000,"JP"
"15948",54,"2","1","2","1",690000,"JP"
"15949",130,"3","1","3","1",1500000,"JP"
"15950",180,"3","1","3","1",2100000,"JP"
"15951",62,"1","--","1","1",750000,"JP"
"15952",181,"3","1","3","1",1350000,"JP"
"15953",210,"4","3","4","3",2200000,"JP"
"15954",132,"3","1","4","1",1690000,"JP"
"15955",106,"3","1","1","2",1250000,"JP"
"15956",287,"4","4","5","6",2300000,"JP"
"15957",85,"3","--","2","--",6e+05,"JP"
"15958",137,"3","1","2","1",1739900,"JP"
"15959",190,"3","3","4","3",2800000,"JP"
"15960",48,"2","2","1","1",834000,"JP"
"15961",330,"3","3","5","5",2980000,"JP"
"15962",190,"3","1","2","--",8e+05,"JP"
"15963",207,"2","2","4","4",5643000,"JP"
"15964",215,"3","1","3","2",1850000,"JP"
"15965",215,"3","--","2","1",1710000,"JP"
"15966",130,"3","1","2","3",1590000,"JP"
"15967",123,"3","1","3","1",1030000,"JP"
"15968",230,"4","4","5","6",2300000,"JP"
"15969",45,"1","1","1","1",690000,"JP"
"15970",380,"4","3","3","2",3498000,"JP"
"15971",75,"2","--","1","1",850000,"JP"
"15972",110,"2","1","3","1",1100000,"JP"
"15973",250,"3","2","4","2",2120000,"JP"
"15974",45,"1","--","1","--",488000,"JP"
"15975",225,"4","3","5","3",2800000,"JP"
"15976",133,"3","1","4","1",1262000,"JP"
"15977",94,"2","2","3","2",1549000,"JP"
"15978",90,"2","--","1","1",990000,"JP"
"15979",82,"2","--","2","1",1250000,"JP"
"15980",290,"4","2","5","3",3200000,"JP"
"15981",137,"3","1","3","1",1250000,"JP"
"15982",280,"3","1","4","3",3200000,"JP"
"15983",135,"3","1","2","1",1680000,"JP"
"15984",62,"1","--","1","1",750000,"JP"
"15985",223,"3","2","3","2",2650000,"JP"
"15986",55,"1","--","1","1",720000,"JP"
"15987",42,"1","--","1","1",4e+05,"JP"
"15988",206,"3","3","4","4",5478000,"JP"
"15989",140,"3","2","4","2",2287000,"JP"
"15990",350,"4","2","4","3",4e+06,"JP"
"15991",112,"3","1","4","1",1088000,"JP"
"15992",127,"3","--","2","--",760000,"JP"
"15993",200,"3","1","3","1",2090000,"JP"
"15994",60,"1","--","2","1",8e+05,"JP"
"15995",300,"4","1","4","4",2900000,"JP"
"15996",180,"3","1","3","2",2390000,"JP"
"15997",360,"4","4","7","4",3600000,"JP"
"15998",100,"3","1","4","1",1272000,"JP"
"15999",138,"3","1","3","1",1150000,"JP"
"16000",115,"3","1","1","1",960000,"JP"
"16001",180,"3","1","2","1",1600000,"JP"
"16002",130,"3","1","3","1",1630000,"JP"
"16003",138,"3","1","3","1",1150000,"JP"
"16004",430,"5","2","3","2",4300000,"JP"
"16005",300,"3","1","1","1",1600000,"JP"
"16006",240,"4","1","3","2",3300000,"JP"
"16007",395,"4","4","4","5",6300000,"JP"
"16008",129,"3","1","2","1",1700000,"JP"
"16009",130,"3","1","2","2",1800000,"JP"
"16010",130,"3","1","3","1",1276000,"JP"
"16011",109,"3","1","2","2",1350000,"JP"
"16012",278,"4","2","3","3",2900000,"JP"
"16013",310,"4","1","3","2",3300000,"JP"
"16014",193,"4","2","4","2",2550000,"JP"
"16015",65,"2","1","2","2",1240000,"JP"
"16016",270,"4","4","4","4",2850000,"JP"
"16017",210,"3","1","1","2",2015000,"JP"
"16018",230,"3","1","4","2",2500000,"JP"
"16019",180,"3","1","2","1",1700000,"JP"
"16020",197,"4","4","4","3",2350000,"JP"
"16021",187,"3","1","4","2",2180000,"JP"
"16022",192,"2","1","2","1",2400000,"JP"
"16023",72,"2","--","2","1",690000,"JP"
"16024",207,"3","1","3","2",2800000,"JP"
"16025",275,"3","1","1","2",1850000,"JP"
"16026",255,"3","3","6","5",5830000,"JP"
"16027",130,"3","--","3","1",1290000,"JP"
"16028",207,"3","1","4","2",2400000,"JP"
"16029",135,"3","1","2","1",1680000,"JP"
"16030",179,"2","2","4","1",1998000,"JP"
"16031",210,"3","1","3","2",1960000,"JP"
"16032",112,"2","2","3","1",1690000,"JP"
"16033",190,"3","1","4","2",3180000,"JP"
"16034",60,"2","--","2","2",890000,"JP"
"16035",127,"3","1","2","1",1300000,"JP"
"16036",105,"3","1","2","1",1350000,"JP"
"16037",193,"3","3","5","2",2550000,"JP"
"16038",133,"3","3","5","2",2900000,"JP"
"16039",76,"2","1","1","1",1200000,"JP"
"16040",280,"3","3","5","2",3500000,"JP"
"16041",270,"4","2","3","4",3400000,"JP"
"16042",206,"3","1","2","2",1800000,"JP"
"16043",585,"4","4","6","4",17900000,"JP"
"16044",94,"2","2","3","2",1549000,"JP"
"16045",118,"3","1","3","1",1250000,"JP"
"16046",180,"3","3","5","2",2088000,"JP"
"16047",55,"2","1","2","1",910000,"JP"
"16048",178,"3","1","3","2",2294000,"JP"
"16049",100,"2","--","3","1",1187000,"JP"
"16050",186,"3","1","3","2",1990000,"JP"
"16051",280,"4","2","2","2",3200000,"JP"
"16052",352,"4","4","7","4",3600000,"JP"
"16053",175,"3","1","3","1",1495000,"JP"
"16054",178,"3","1","4","2",1950000,"JP"
"16055",170,"3","1","1","1",1910000,"JP"
"16056",160,"3","1","2","2",1500000,"JP"
"16057",96,"2","--","2","1",1200000,"JP"
"16058",234,"3","1","3","2",1950000,"JP"
"16059",383,"4","4","7","5",5800000,"JP"
"16060",469,"4","4","6","4",6800000,"JP"
"16061",382,"4","2","3","2",3450000,"JP"
"16062",523,"4","4","5","6",1.1e+07,"JP"
"16063",296,"4","4","1","3",3750000,"JP"
"16064",70,"2","--","1","--",670000,"JP"
"16065",250,"3","2","5","1",1755000,"JP"
"16066",128,"2","2","3","1",1350000,"JP"
"16067",244,"4","2","3","3",2400000,"JP"
"16068",363,"3","1","6","4",5477780,"JP"
"16069",198,"2","2","3","1",2200000,"JP"
"16070",135,"3","2","3","1",2290000,"JP"
"16071",292,"3","1","2","2",2250000,"JP"
"16072",75,"2","--","2","1",7e+05,"JP"
"16073",680,"4","4","6","2",6800000,"JP"
"16074",350,"4","4","6","4",4900000,"JP"
"16075",97,"2","1","2","1",1170000,"JP"
"16076",87,"2","1","3","1",1210000,"JP"
"16077",231,"3","1","5","2",2500000,"JP"
"16078",84,"2","2","4","--",850000,"JP"
"16079",112,"3","1","2","1",1300000,"JP"
"16080",138,"3","1","3","1",1150000,"JP"
"16081",159,"3","1","3","1",1450000,"JP"
"16082",210,"3","1","2","2",2014000,"JP"
"16083",123,"2","2","4","2",1628000,"JP"
"16084",192,"2","1","2","1",2400000,"JP"
"16085",206,"3","3","4","4",4600000,"JP"
"16086",100,"3","1","3","1",1220000,"JP"
"16087",205,"4","3","5","4",3e+06,"JP"
"16088",45,"1","1","1","1",795000,"JP"
"16089",135,"3","1","3","1",1680000,"JP"
"16090",27,"1","--","1","1",420000,"JP"
"16091",387,"4","4","6","5",5990000,"JP"
"16092",380,"4","3","4","3",4900000,"JP"
"16093",97,"2","--","2","1",790000,"JP"
"16094",140,"3","1","4","1",1450000,"JP"
"16095",60,"1","--","2","1",8e+05,"JP"
"16096",575,"5","4","7","8",9950000,"JP"
"16097",140,"2","1","3","1",1060000,"JP"
"16098",100,"3","--","2","1",958000,"JP"
"16099",224,"3","1","3","2",4900000,"JP"
"16100",139,"3","2","4","2",2130000,"JP"
"16101",150,"3","3","3","3",2150000,"JP"
"16102",270,"4","2","3","4",3250000,"JP"
"16103",142,"3","1","3","1",1170000,"JP"
"16104",65,"2","1","2","2",1250000,"JP"
"16105",198,"3","1","4","1",1850000,"JP"
"16106",104,"3","2","3","2",1450000,"JP"
"16107",120,"3","1","2","1",1550000,"JP"
"16108",130,"3","1","4","1",1630000,"JP"
"16109",206,"3","1","4","2",1790000,"JP"
"16110",194,"3","1","4","1",1480000,"JP"
"16111",182,"3","1","2","2",3060000,"JP"
"16112",180,"3","1","1","2",2200000,"JP"
"16113",193,"3","3","4","2",2590000,"JP"
"16114",140,"3","1","3","1",1850000,"JP"
"16115",210,"4","2","3","2",2280000,"JP"
"16116",135,"3","1","2","1",1680000,"JP"
"16117",150,"3","1","2","2",2e+06,"JP"
"16118",140,"3","1","3","1",1850000,"JP"
"16119",210,"4","2","3","2",2280000,"JP"
"16120",135,"3","1","2","1",1680000,"JP"
"16121",150,"3","1","2","2",2e+06,"JP"
"16122",74,"3","1","1","1",1100000,"JP"
"16123",218,"3","1","4","2",1650000,"JP"
"16124",300,"4","4","5","2",3e+06,"JP"
"16125",680,"4","4","4","4",6800000,"JP"
"16126",263,"2","2","4","3",3600000,"JP"
"16127",470,"4","4","6","3",8500000,"JP"
"16128",105,"3","1","2","1",1250000,"JP"
"16129",240,"3","--","3","2",1400000,"JP"
"16130",55,"2","1","2","1",910000,"JP"
"16131",97,"2","1","2","1",980000,"JP"
"16132",222,"3","3","5","2",2990000,"JP"
"16133",194,"4","2","2","--",2680000,"JP"
"16134",135,"3","1","3","1",1200000,"JP"
"16135",209,"3","1","3","2",1850000,"JP"
"16136",53,"1","--","1","1",650000,"JP"
